Time,Open,High,Low,Latest,Change,%Change,Volume
5/19/11,51.1392,51.2358,50.8054,51.1216,0.1493,0.29%,39880571
5/20/11,51.0601,51.1216,50.6649,50.7264,-0.3952,-0.77%,50901525
5/23/11,50.0502,50.1907,49.7516,49.9887,-0.7377,-1.45%,49734728
5/24/11,50.1117,50.1204,49.6725,49.6813,-0.3074,-0.61%,44765420
5/25/11,49.6111,50.1117,49.5935,49.8745,0.1932,0.39%,47105031
5/26/11,49.7252,50.3224,49.7164,50.1819,0.3074,0.62%,46188502
5/27/11,50.2697,50.4893,50.2258,50.4366,0.2547,0.51%,34310020
5/31/11,50.9108,51.2533,50.6474,51.2533,0.8167,1.62%,54186476
6/1/11,51.1304,51.2533,50.0941,50.138,-1.1153,-2.18%,58973682
6/2/11,50.2434,50.419,49.9623,50.2434,0.1054,0.21%,57158301
6/3/11,49.6725,50.0502,49.4178,49.4881,-0.7553,-1.50%,65784348
6/6/11,49.3915,49.6462,49.0578,49.0841,-0.404,-0.82%,57132733
6/7/11,49.2246,49.4091,48.9612,48.9963,-0.0878,-0.18%,52732364
6/8/11,48.8909,48.9787,48.5045,48.645,-0.3513,-0.72%,52863660
6/9/11,48.6274,48.9699,48.5045,48.7328,0.0878,0.18%,51589756
6/10/11,48.5045,48.6011,47.9424,47.9863,-0.7465,-1.53%,61188875
6/13/11,48.0478,48.241,47.8195,47.9863,0,0.00%,42979455
6/14/11,48.3464,48.7153,48.3288,48.6011,0.6148,1.28%,46189860
6/15/11,48.1532,48.4342,47.5824,47.679,-0.9221,-1.90%,67206122
6/16/11,47.7141,47.8634,47.0905,47.4945,-0.1845,-0.39%,75511374
6/17/11,47.9265,48.0586,47.2048,47.3456,-0.1489,-0.31%,79929151
6/20/11,47.2312,47.7329,47.2136,47.5921,0.2465,0.52%,42493806
6/21/11,47.7593,48.6659,47.5568,48.6131,1.021,2.15%,63500452
6/22/11,48.4106,48.6923,48.2522,48.261,-0.3521,-0.72%,41846715
6/23/11,47.7769,48.7363,47.5833,48.7099,0.4489,0.93%,91733476
6/24/11,48.4722,48.5251,47.7681,47.8649,-0.845,-1.73%,63961193
6/27/11,47.9089,48.8771,47.8121,48.6219,0.757,1.58%,56770232
6/28/11,48.7451,49.3612,48.6659,49.3524,0.7305,1.50%,53429896
6/29/11,49.4933,49.6517,49.2028,49.5549,0.2025,0.41%,74321259
6/30/11,49.7309,50.2502,49.7045,50.215,0.6601,1.33%,57355501
7/1/11,50.259,51.0424,50.1006,50.972,0.757,1.51%,60443989
7/5/11,51.0072,51.2801,50.9016,51.2273,0.2553,0.50%,48998964
7/6/11,51.1744,51.4825,50.9984,51.3945,0.1672,0.33%,55990640
7/7/11,51.773,52.2483,51.7026,52.0986,0.7041,1.37%,62258761
7/8/11,51.6674,51.9666,51.3769,51.9578,-0.1408,-0.27%,78998005
7/11/11,51.4121,51.6762,50.84,51.016,-0.9418,-1.81%,59169622
7/12/11,50.9984,51.1128,50.5759,50.6287,-0.3873,-0.76%,95434294
7/13/11,50.9984,51.3505,50.6551,50.84,0.2113,0.42%,93586761
7/14/11,50.9896,51.2096,50.0566,50.2502,-0.5898,-1.16%,112218392
7/15/11,50.8048,50.9192,50.4439,50.9192,0.669,1.33%,77582475
7/18/11,50.6463,50.8664,50.1534,50.6463,-0.2729,-0.54%,67612566
7/19/11,51.1568,51.8434,51.1304,51.7994,1.1531,2.28%,83963555
7/20/11,52.0898,52.0986,51.4913,51.5793,-0.2201,-0.42%,64854197
7/21/11,51.6233,52.2131,51.3505,51.9226,0.3433,0.67%,79696935
7/22/11,51.905,52.5475,51.861,52.4595,0.5369,1.03%,49557656
7/25/11,52.0458,52.6444,51.949,52.3539,-0.1056,-0.20%,55574153
7/26/11,52.3187,52.662,52.2131,52.4859,0.132,0.25%,46487880
7/27/11,52.1515,52.1867,50.9984,51.1304,-1.3555,-2.58%,95398869
7/28/11,51.1568,51.8698,50.9544,51.2185,0.0881,0.17%,69339018
7/29/11,50.8048,51.5881,50.5583,51.0512,-0.1673,-0.33%,94138889
8/1/11,51.6409,51.773,50.1974,50.8136,-0.2376,-0.47%,97047921
8/2/11,50.5759,50.8048,49.4757,49.5285,-1.2851,-2.53%,103217385
8/3/11,49.6165,50.0654,48.7187,50.0038,0.4753,0.96%,117715235
8/4/11,49.2732,49.37,47.6801,47.6801,-2.3237,-4.65%,150909827
8/5/11,48.2258,48.437,46.0517,47.3808,-0.2993,-0.63%,243255357
8/8/11,45.9549,46.7559,44.529,44.529,-2.8518,-6.02%,232680610
8/9/11,45.1539,46.7207,43.9481,46.6767,2.1477,4.82%,220073023
8/10/11,45.6116,46.6855,44.7138,44.7666,-1.9101,-4.09%,233946269
8/11/11,45.3916,47.2576,45.1891,46.7383,1.9717,4.40%,163400795
8/12/11,47.0111,47.4424,46.5446,47.152,0.4137,0.89%,102799135
8/15/11,47.328,47.8473,47.1168,47.8473,0.6953,1.47%,83565975
8/16/11,47.372,47.8385,46.8087,47.4424,-0.4049,-0.85%,101363118
8/17/11,47.5128,47.9001,46.6679,47.1608,-0.2816,-0.59%,95906686
8/18/11,45.8933,45.8933,44.4322,44.8459,-2.3149,-4.91%,147713294
8/19/11,44.3882,45.4796,44.0009,44.0361,-0.8098,-1.81%,109833183
8/22/11,45.0747,45.1011,44.0625,44.1945,0.1584,0.36%,87603038
8/23/11,44.5114,46.0165,44.3089,46.0165,1.822,4.12%,85990556
8/24/11,45.9285,47.0199,45.5148,46.3774,0.3609,0.78%,91113593
8/25/11,46.3334,46.5622,45.462,45.6204,-0.757,-1.63%,106367135
8/26/11,45.4884,46.9231,45.0219,46.7647,1.1443,2.51%,104037530
8/29/11,47.2312,48.1202,47.2136,48.0674,1.3027,2.79%,52244951
8/30/11,47.8737,48.6747,47.6273,48.3842,0.3168,0.66%,70004889
8/31/11,48.6659,49.062,48.0586,48.4634,0.0792,0.16%,69188498
9/1/11,48.5955,48.974,47.9353,48.0234,-0.44,-0.91%,64938279
9/2/11,47.1608,48.0674,46.6415,46.8967,-1.1267,-2.35%,66104907
9/6/11,45.8053,46.9759,45.6908,46.9055,0.0088,0.02%,60205075
9/7/11,47.5568,48.1026,47.4424,48.0938,1.1883,2.53%,55615127
9/8/11,47.8561,48.5603,47.7153,47.8737,-0.2201,-0.46%,69783212
9/9/11,47.5392,47.7417,46.5182,46.8087,-1.065,-2.22%,72328854
9/12/11,46.307,47.4424,46.2718,47.4072,0.5985,1.28%,74952873
9/13/11,47.6009,48.1378,47.3544,48.041,0.6338,1.34%,67053274
9/14/11,48.2786,49.2732,47.8121,48.7275,0.6865,1.43%,103110530
9/15/11,49.2644,49.5373,48.7539,49.4493,0.7218,1.48%,94906349
9/16/11,49.603,49.9557,49.4619,49.9028,0.4535,0.92%,104217166
9/19/11,49.3031,50.185,48.8799,49.9204,0.0176,0.04%,82830928
9/20/11,50.1762,50.573,49.5853,49.7,-0.2204,-0.44%,75490648
9/21/11,49.9557,50.2026,48.827,48.8358,-0.8642,-1.74%,90649920
9/22/11,47.5571,48.0245,46.5166,47.2485,-1.5873,-3.25%,172238699
9/23/11,46.8605,47.9539,46.8164,47.7511,0.5026,1.06%,97456984
9/26/11,47.998,48.3949,46.9222,48.3067,0.5556,1.16%,109160256
9/27/11,49.118,49.5589,48.483,48.8093,0.5026,1.04%,92022710
9/28/11,49.0033,49.3561,47.9716,48.0862,-0.7231,-1.48%,87042830
9/29/11,48.7917,48.8799,46.7106,47.513,-0.5732,-1.19%,132565347
9/30/11,46.8957,47.2749,46.2608,46.2873,-1.2257,-2.58%,119022719
10/3/11,45.8905,46.6047,45.0704,45.0968,-1.1905,-2.57%,112434216
10/4/11,44.6206,46.1109,44.1797,46.0227,0.9259,2.05%,155371676
10/5/11,45.9169,47.3367,45.5554,47.2044,1.1817,2.57%,123408712
10/6/11,47.1515,48.0068,46.9222,47.998,0.7936,1.68%,81579343
10/7/11,47.9804,48.2009,47.3719,47.6806,-0.3174,-0.66%,82243771
10/10/11,48.483,49.3296,48.4037,49.3296,1.649,3.46%,54691912
10/11/11,49.215,49.7881,49.118,49.6647,0.3351,0.68%,75353474
10/12/11,50.1409,50.4672,49.8763,49.9116,0.2469,0.50%,97102014
10/13/11,49.8146,50.4319,49.7617,50.3702,0.4586,0.92%,71945282
10/14/11,51.0051,51.3137,50.7141,51.3049,0.9347,1.86%,74440038
10/17/11,51.058,51.2255,50.2379,50.5112,-0.7937,-1.55%,73893184
10/18/11,50.4319,51.4019,49.9645,51.1373,0.6261,1.24%,103687048
10/19/11,50.8904,51.0139,49.9822,50.1497,-0.9876,-1.93%,76703285
10/20/11,50.0968,50.1938,49.1973,49.9028,-0.2469,-0.49%,91149238
10/21/11,50.4142,50.8463,50.0703,50.5289,0.6261,1.25%,46404255
10/24/11,50.7229,51.7194,50.5377,51.5783,1.0494,2.08%,69683753
10/25/11,51.3931,51.4284,50.4583,50.5642,-1.0141,-1.97%,74049431
10/26/11,50.8375,50.9522,49.5677,50.5024,-0.0618,-0.12%,111352194
10/27/11,51.7105,52.2044,51.1726,51.8957,1.3933,2.76%,118452977
10/28/11,51.5959,52.0368,51.5871,51.9751,0.0794,0.15%,48705378
10/31/11,51.5077,51.7105,51.0668,51.1021,-0.873,-1.68%,68630052
11/1/11,49.8763,51.0668,49.4883,49.7705,-1.3316,-2.61%,113324295
11/2/11,50.2732,50.4054,49.7176,50.1938,0.4233,0.85%,73912939
11/3/11,50.5994,51.2961,50.0086,51.2343,1.0405,2.07%,89579770
11/4/11,50.961,51.1903,50.4583,50.9698,-0.2645,-0.52%,69772710
11/7/11,50.9257,51.3666,50.4142,51.3313,0.3615,0.71%,74323886
11/8/11,51.7017,52.0104,51.1197,51.9222,0.5909,1.15%,71336585
11/9/11,50.8993,50.9963,49.9381,50.0968,-1.8254,-3.52%,78857208
11/10/11,50.5994,50.6347,49.5853,50.0703,-0.0265,-0.05%,74903672
11/11/11,50.5112,51.1638,50.4407,51.0139,0.9436,1.88%,61770249
11/14/11,50.8728,51.155,50.5112,50.6964,-0.3175,-0.62%,50596610
11/15/11,50.5642,51.4636,50.4936,51.2608,0.5644,1.11%,59199366
11/16/11,50.8904,51.2873,50.3172,50.4142,-0.8466,-1.65%,77500790
11/17/11,50.2732,50.2996,48.924,49.2326,-1.1816,-2.34%,115335993
11/18/11,49.2414,49.2943,48.7652,48.8534,-0.3792,-0.77%,68513066
11/21/11,48.2097,48.2626,47.4248,47.9187,-0.9347,-1.91%,59296389
11/22/11,47.7952,48.2185,47.5042,48.0774,0.1587,0.33%,58900207
11/23/11,47.7158,47.7688,46.9663,46.9927,-1.0847,-2.26%,54962206
11/25/11,46.8164,47.3278,46.6224,46.6312,-0.3615,-0.77%,28857927
11/28/11,47.7599,48.3155,47.7423,48.2538,1.6226,3.48%,52970007
11/29/11,48.1744,48.5889,47.8128,47.9539,-0.2999,-0.62%,59032488
11/30/11,49.2414,49.7705,49.0915,49.7264,1.7725,3.70%,75885934
12/1/11,49.7088,50.1938,49.6911,50.0703,0.3439,0.69%,51440081
12/2/11,50.5553,50.5642,49.8851,49.9292,-0.1411,-0.28%,41888244
12/5/11,50.7053,50.8111,50.1938,50.476,0.5468,1.10%,45929216
12/6/11,50.5201,50.6612,50.1673,50.3349,-0.1411,-0.28%,43851272
12/7/11,50.1762,50.5642,49.6911,50.3349,0,0.00%,50549498
12/8/11,50.0351,50.3966,49.3913,49.4883,-0.8466,-1.68%,58619573
12/9/11,49.6118,50.4319,49.5941,50.282,0.7937,1.60%,63229579
12/12/11,49.7529,50.2732,49.2943,49.7176,-0.5644,-1.12%,62837020
12/13/11,50.0527,50.2467,48.968,49.1709,-0.5467,-1.10%,77744597
12/14/11,48.9592,49.021,48.1303,48.4037,-0.7672,-1.56%,72216445
12/15/11,48.8181,48.871,48.2009,48.2714,-0.1323,-0.27%,66603279
12/16/11,48.5372,49.1828,48.4399,48.5195,0.2481,0.51%,68947360
12/19/11,48.6964,48.8202,47.9092,48.0419,-0.4776,-0.98%,52840956
12/20/11,48.8202,49.5277,48.7937,49.4658,1.4239,2.96%,92442941
12/21/11,49.2093,49.2093,48.1923,48.7583,-0.7075,-1.43%,88817118
12/22/11,48.8379,49.2005,48.7937,49.174,0.4157,0.85%,45604796
12/23/11,49.2447,49.5985,49.1563,49.5985,0.4245,0.86%,30069854
12/27/11,49.5799,49.9428,49.5091,49.7835,0.185,0.37%,24224428
12/28/11,49.7215,49.8012,49.0753,49.2081,-0.5754,-1.16%,43142376
12/29/11,49.2878,49.5976,49.1284,49.5622,0.3541,0.72%,31719255
12/30/11,49.4471,49.6773,49.4117,49.4206,-0.1416,-0.29%,24663751
1/3/12,50.3766,50.6244,50.2349,50.3677,0.9471,1.92%,44637303
1/4/12,50.2703,50.651,50.0668,50.5802,0.2125,0.42%,33216645
1/5/12,50.4916,51.0405,50.2792,50.9962,0.416,0.82%,46611655
1/6/12,51.0316,51.2883,50.8103,51.1732,0.177,0.35%,52333139
1/9/12,51.2972,51.3237,50.8369,51.0051,-0.1681,-0.33%,44278687
1/10/12,51.5716,51.6955,51.0228,51.3768,0.3717,0.73%,40612230
1/11/12,51.3591,51.5981,51.1732,51.4831,0.1063,0.21%,41961243
1/12/12,51.5981,51.7575,51.2175,51.6867,0.2036,0.40%,29584573
1/13/12,51.4123,51.5185,51.0582,51.5008,-0.1859,-0.36%,40651936
1/17/12,51.9699,52.1912,51.7752,51.9699,0.4691,0.91%,47210635
1/18/12,52.085,52.6604,51.9434,52.6604,0.6905,1.33%,55007613
1/19/12,52.9082,53.0853,52.802,52.9879,0.3275,0.62%,53970349
1/20/12,52.7666,52.9348,52.7223,52.9082,-0.0797,-0.15%,46374446
1/23/12,52.9259,53.2977,52.6161,52.9259,0.0177,0.03%,28949842
1/24/12,52.6958,52.9702,52.5896,52.8286,-0.0973,-0.18%,43425436
1/25/12,53.3774,53.6252,52.9613,53.4925,0.6639,1.26%,69579595
1/26/12,53.7138,53.82,53.0499,53.3066,-0.1859,-0.35%,42761753
1/27/12,53.1915,53.5633,53.1649,53.4659,0.1593,0.30%,51446514
1/30/12,52.9968,53.5898,52.8109,53.5102,0.0443,0.08%,48347956
1/31/12,53.7669,53.8731,53.2358,53.581,0.0708,0.13%,58122175
2/1/12,53.8731,54.2095,53.6961,54.0147,0.4337,0.81%,52131466
2/2/12,54.1829,54.36,53.9705,54.1829,0.1682,0.31%,52387780
2/3/12,54.6786,54.9884,54.599,54.9265,0.7436,1.37%,41181434
2/6/12,54.7229,54.8999,54.5813,54.8822,-0.0443,-0.08%,32242549
2/7/12,54.838,55.1035,54.5901,54.9973,0.1151,0.21%,42855536
2/8/12,55.015,55.2894,54.8026,55.2894,0.2921,0.53%,46510557
2/9/12,55.4842,55.7497,55.1655,55.6878,0.3984,0.72%,52933020
2/10/12,55.2983,55.4487,55.1035,55.2983,-0.3895,-0.70%,65627712
2/13/12,55.6966,55.8825,55.4576,55.8117,0.5134,0.93%,41584055
2/14/12,55.6878,55.9622,55.493,55.9533,0.1416,0.25%,58388362
2/15/12,56.2189,56.5287,55.4753,55.5638,-0.3895,-0.70%,119418530
2/16/12,55.5904,56.3871,55.4399,56.3251,0.7613,1.37%,94489907
2/17/12,56.3339,56.3782,55.9002,56.1481,-0.177,-0.31%,85983262
2/21/12,56.2189,56.5552,55.9533,56.3074,0.1593,0.28%,43087794
2/22/12,56.21,56.3694,55.971,56.0507,-0.2567,-0.46%,48773975
2/23/12,56.1304,56.4844,55.8471,56.4225,0.3718,0.66%,61284845
2/24/12,56.5818,56.7146,56.4756,56.6172,0.1947,0.35%,46735021
2/27/12,56.2985,56.8828,56.0595,56.6969,0.0797,0.14%,48213423
2/28/12,56.7411,57.2723,56.6792,57.2723,0.5754,1.01%,49398219
2/29/12,57.3077,57.5024,56.8297,57.0156,-0.2567,-0.45%,67537780
3/1/12,57.2457,57.5201,57.0598,57.467,0.4514,0.79%,76320618
3/2/12,57.3873,57.6086,57.2369,57.4227,-0.0443,-0.08%,37684402
3/5/12,57.3696,57.4582,56.6438,56.8297,-0.593,-1.03%,51726966
3/6/12,56.3251,56.4048,55.971,56.272,-0.5577,-0.98%,61724647
3/7/12,56.511,56.8385,56.449,56.7057,0.4337,0.77%,28497506
3/8/12,57.0156,57.4847,56.9182,57.3165,0.6108,1.08%,49379974
3/9/12,57.4139,57.6617,57.3785,57.5555,0.239,0.42%,48709048
3/12/12,57.5201,57.6352,57.29,57.5821,0.0266,0.05%,36926448
3/13/12,57.883,58.6532,57.7768,58.6532,1.0711,1.86%,69542097
3/14/12,58.7151,59.0781,58.4938,58.8568,0.2036,0.35%,67698765
3/15/12,59.0426,59.1489,58.7328,59.0249,0.1681,0.29%,74030009
3/16/12,59.0984,59.1161,58.8412,58.9831,-0.0418,-0.07%,59798308
3/19/12,59.0629,59.5417,58.921,59.3998,0.4167,0.71%,68756440
3/20/12,59.1072,59.5683,58.9299,59.5062,0.1064,0.18%,53333360
3/21/12,59.524,59.8432,59.4353,59.5151,0.0089,0.01%,44714262
3/22/12,59.1516,59.5328,59.125,59.391,-0.1241,-0.21%,64238819
3/23/12,59.4619,59.4796,59.0186,59.3555,-0.0355,-0.06%,51367715
3/26/12,59.7456,60.3929,59.7013,60.3929,1.0374,1.75%,46075745
3/27/12,60.4195,60.7299,60.4107,60.4816,0.0887,0.15%,42041532
3/28/12,60.5171,60.7476,59.8875,60.2422,-0.2394,-0.40%,50098059
3/29/12,59.9496,60.2333,59.586,60.0117,-0.2305,-0.38%,60872268
3/30/12,60.2865,60.3131,59.657,59.8964,-0.1153,-0.19%,44525007
4/2/12,59.8166,60.5969,59.7279,60.5171,0.6207,1.04%,45146738
4/3/12,60.5703,60.7831,60.1624,60.4993,-0.0178,-0.03%,51358727
4/4/12,60.056,60.0826,59.3289,59.6747,-0.8246,-1.36%,60999311
4/5/12,59.5772,60.1003,59.524,60.0471,0.3724,0.62%,48017320
4/9/12,59.3023,59.8343,59.1959,59.5949,-0.4522,-0.75%,41624257
4/10/12,59.5772,59.7989,58.4511,58.6373,-0.9576,-1.61%,78103409
4/11/12,59.1516,59.3112,58.7703,58.921,0.2837,0.48%,70993710
4/12/12,59.0363,59.657,58.9476,59.5949,0.6739,1.14%,64742869
4/13/12,59.3732,59.586,58.6639,58.6905,-0.9044,-1.52%,62284388
4/16/12,58.992,59.0186,57.8481,58.0343,-0.6562,-1.12%,64945764
4/17/12,58.3003,59.3998,58.1939,59.2136,1.1793,2.03%,53414323
4/18/12,59.0452,59.4087,58.8856,59.0629,-0.1507,-0.25%,47971281
4/19/12,58.859,59.5594,58.1851,58.3979,-0.665,-1.13%,91474483
4/20/12,58.7171,58.9742,58.1496,58.2383,-0.1596,-0.27%,67561699
4/23/12,57.7062,57.7949,57.1831,57.7062,-0.5321,-0.91%,79524514
4/24/12,57.6087,57.8393,57.1476,57.3959,-0.3103,-0.54%,56007179
4/25/12,58.5752,58.9565,58.4954,58.921,1.5251,2.66%,64877530
4/26/12,58.8944,59.3998,58.8324,59.2668,0.3458,0.59%,47140584
4/27/12,59.5151,59.8077,59.2048,59.6215,0.3547,0.60%,51891914
4/30/12,59.4264,59.5594,59.1516,59.1959,-0.4256,-0.71%,42616132
5/1/12,59.125,59.9673,59.0452,59.2934,0.0975,0.16%,42453872
5/2/12,58.9654,59.5062,58.859,59.4619,0.1685,0.28%,43193109
5/3/12,59.4974,59.5417,58.6816,58.8324,-0.6295,-1.06%,57863342
5/4/12,58.3003,58.8324,57.3604,57.3693,-1.4631,-2.49%,121297232
5/7/12,57.0235,57.6974,57.0058,57.4225,0.0532,0.09%,56381263
5/8/12,57.0501,57.4048,56.2875,57.2097,-0.2128,-0.37%,81491064
5/9/12,56.5447,57.3516,56.3141,57.0324,-0.1773,-0.31%,96667891
5/10/12,57.2895,57.3072,56.7043,56.9171,-0.1153,-0.20%,55767400
5/11/12,56.6954,57.5112,56.6688,56.9082,-0.0089,-0.02%,53125940
5/14/12,56.4205,56.8196,56.2875,56.3762,-0.532,-0.93%,52283807
5/15/12,56.5624,56.988,56.0925,56.19,-0.1862,-0.33%,75458004
5/16/12,56.4117,56.5535,55.6934,55.8087,-0.3813,-0.68%,59576050
5/17/12,55.8087,55.9151,54.6205,54.6294,-1.1793,-2.11%,70208203
5/18/12,54.789,54.9397,53.8757,53.9201,-0.7093,-1.30%,89654431
5/21/12,54.0176,55.4806,53.9555,55.4274,1.5073,2.80%,69326196
5/22/12,55.5604,55.8176,54.9664,55.3654,-0.062,-0.11%,70999060
5/23/12,54.9132,55.6048,54.4166,55.4718,0.1064,0.19%,64228212
5/24/12,55.5604,55.6048,54.7003,55.1082,-0.3636,-0.66%,93751906
5/25/12,55.1614,55.259,54.8777,55.0373,-0.0709,-0.13%,36182358
5/29/12,55.5338,55.9949,55.2235,55.7378,0.7005,1.27%,49872030
5/30/12,55.2324,55.4629,54.6915,55.2678,-0.47,-0.84%,63642739
5/31/12,55.1969,55.3388,54.6117,55.0284,-0.2394,-0.43%,62321194
6/1/12,54.0619,54.3723,53.5476,53.5654,-1.463,-2.66%,80558138
6/4/12,53.7072,54.0531,53.2373,53.9733,0.4079,0.76%,83590247
6/5/12,53.7782,54.3013,53.7604,54.1949,0.2216,0.41%,54039675
6/6/12,54.6205,55.4806,54.5496,55.4363,1.2414,2.29%,66266265
6/7/12,56.0038,56.0215,55.1703,55.2146,-0.2217,-0.40%,43305341
6/8/12,55.1171,55.8176,54.9397,55.7466,0.532,0.96%,44807218
6/11/12,56.1723,56.1989,54.7713,54.8068,-0.9398,-1.69%,57526693
6/12/12,55.055,55.4984,54.6915,55.4718,0.665,1.21%,55038493
6/13/12,55.3122,55.7289,54.9043,55.0905,-0.3813,-0.69%,57337499
6/14/12,55.0994,55.5161,54.7979,55.2944,0.2039,0.37%,73498085
6/15/12,55.4305,56.0615,55.4216,55.9815,0.6871,1.24%,46736025
6/18/12,55.7682,56.6481,55.6616,56.5059,0.5244,0.94%,36221175
6/19/12,56.7903,57.3324,56.7458,57.0924,0.5865,1.04%,41043007
6/20/12,57.1991,57.3857,56.7103,57.1369,0.0445,0.08%,57823181
6/21/12,57.0658,57.1546,55.6527,55.7149,-1.422,-2.49%,47812361
6/22/12,55.8838,56.3726,55.7504,56.3015,0.5866,1.05%,33207904
6/25/12,55.8482,55.8571,55.0572,55.2172,-1.0843,-1.93%,37284729
6/26/12,55.395,55.7238,55.155,55.5638,0.3466,0.63%,34442946
6/27/12,55.7771,56.1504,55.7149,55.9015,0.3377,0.61%,40175817
6/28/12,55.4749,55.5194,54.6928,55.2794,-0.6221,-1.11%,56027078
6/29/12,56.3192,57.0213,56.177,57.0213,1.7419,3.15%,50370190
7/2/12,57.0835,57.2169,56.7636,57.1902,0.1689,0.30%,37618233
7/3/12,57.2169,57.6701,57.1369,57.6701,0.4799,0.84%,17884944
7/5/12,57.5724,57.9901,57.3057,57.7057,0.0356,0.06%,41660802
7/6/12,57.4568,57.4924,56.5681,56.9858,-0.7199,-1.25%,45777335
7/9/12,56.9058,57.1102,56.5947,56.8791,-0.1067,-0.19%,40098411
7/10/12,57.1724,57.3324,56.097,56.3192,-0.5599,-0.98%,53295467
7/11/12,56.2481,56.3992,55.546,56.0082,-0.311,-0.55%,48869240
7/12/12,55.5905,55.7149,54.9772,55.4838,-0.5244,-0.94%,64901490
7/13/12,55.5994,56.4525,55.5994,56.3281,0.8443,1.52%,36410019
7/16/12,56.2037,56.4525,55.946,56.1682,-0.1599,-0.28%,31081286
7/17/12,56.5059,56.6481,55.6616,56.4614,0.2932,0.52%,47794732
7/18/12,56.3459,57.3946,56.337,57.2257,0.7643,1.35%,50059418
7/19/12,57.6257,58.0434,57.519,57.8567,0.631,1.10%,59655184
7/20/12,57.8479,57.8567,57.0658,57.0924,-0.7643,-1.32%,45651912
7/23/12,55.9904,56.5947,55.5549,56.3992,-0.6932,-1.21%,54749203
7/24/12,56.5059,56.577,55.5905,55.9549,-0.4443,-0.79%,64439289
7/25/12,55.5371,55.946,55.235,55.5816,-0.3733,-0.67%,52059730
7/26/12,56.3814,56.6392,55.9637,56.3192,0.7376,1.33%,47184089
7/27/12,56.7281,57.759,56.5592,57.6523,1.3331,2.37%,47959576
7/30/12,57.7768,58.0434,57.4124,57.6079,-0.0444,-0.08%,42556035
7/31/12,57.6879,57.9278,57.5368,57.5901,-0.0178,-0.03%,38926406
8/1/12,57.9901,58.0167,57.1902,57.4213,-0.1688,-0.29%,34790607
8/2/12,56.968,57.7856,56.7992,57.2169,-0.2044,-0.36%,45620347
8/3/12,58.1056,58.55,57.9367,58.3011,1.0842,1.89%,47396397
8/6/12,58.6033,59.0032,58.4789,58.7455,0.4444,0.76%,26475330
8/7/12,58.9943,59.4742,58.9055,59.2343,0.4888,0.83%,31755526
8/8/12,59.0832,59.3321,58.9854,59.2076,-0.0267,-0.05%,23317834
8/9/12,59.2076,59.4654,59.0921,59.3854,0.1778,0.30%,23320850
8/10/12,59.181,59.4387,59.021,59.4209,0.0355,0.06%,22864941
8/13/12,59.4031,59.572,59.101,59.5631,0.1422,0.24%,22380318
8/14/12,59.7942,59.9097,59.4209,59.5898,0.0267,0.04%,27250588
8/15/12,59.5453,59.8297,59.5365,59.7409,0.1511,0.25%,32754686
8/16/12,59.9631,60.5852,59.892,60.4519,0.711,1.19%,40176558
8/17/12,60.5852,60.7274,60.443,60.7185,0.2666,0.44%,25412136
8/20/12,60.674,60.8162,60.4341,60.8074,0.0889,0.15%,30294557
8/21/12,60.994,61.2162,60.3274,60.5674,-0.24,-0.39%,46572742
8/22/12,60.4252,60.9318,60.2652,60.8162,0.2488,0.41%,50133677
8/23/12,60.5585,60.7363,60.1586,60.3185,-0.4977,-0.82%,32408056
8/24/12,60.1852,60.834,60.0786,60.6918,0.3733,0.62%,43190205
8/27/12,60.9673,61.0295,60.6563,60.7896,0.0978,0.16%,23259191
8/28/12,60.7363,60.9496,60.5318,60.7896,0,0.00%,30760286
8/29/12,60.7985,60.9407,60.5318,60.7896,0,0.00%,30013946
8/30/12,60.5318,60.5496,60.0786,60.1763,-0.6133,-1.01%,27489496
8/31/12,60.6118,60.834,59.9631,60.5763,0.4,0.66%,47401999
9/4/12,60.4607,60.7451,59.9186,60.5141,-0.0622,-0.10%,36025394
9/5/12,60.4696,60.7451,60.2919,60.4519,-0.0622,-0.10%,29405431
9/6/12,60.8074,61.8116,60.8074,61.7938,1.3419,2.22%,48495287
9/7/12,61.6517,61.8116,61.5272,61.705,-0.0888,-0.14%,37093206
9/10/12,61.5539,61.6783,60.8696,60.914,-0.791,-1.28%,28681053
9/11/12,60.914,61.1628,60.7185,60.8162,-0.0978,-0.16%,33542022
9/12/12,61.0384,61.154,60.6207,60.994,0.1778,0.29%,47496743
9/13/12,61.0651,62.0871,60.9851,61.8205,0.8265,1.36%,51103680
9/14/12,62.0694,62.5937,62.0249,62.3715,0.551,0.89%,43756523
9/17/12,62.3893,62.4249,62.176,62.3982,0.0267,0.04%,35779214
9/18/12,62.2471,62.4782,62.2293,62.4515,0.0533,0.09%,30571158
9/19/12,62.4693,62.727,62.2649,62.5671,0.1156,0.19%,41052069
9/20/12,62.2738,62.5671,62.096,62.5048,-0.0623,-0.10%,47847059
9/21/12,62.8081,62.8704,62.4605,62.5228,0.018,0.03%,26570086
9/24/12,61.997,62.2644,61.8722,62.1574,-0.3654,-0.58%,36286850
9/25/12,62.3179,62.4605,61.2572,61.284,-0.8734,-1.41%,46348038
9/26/12,61.2038,61.2394,60.4729,60.7849,-0.4991,-0.81%,36767918
9/27/12,60.9186,61.7653,60.8294,61.6227,0.8378,1.38%,28430531
9/28/12,61.4266,61.6048,61.0612,61.1146,-0.5081,-0.82%,33789864
